city_name,city_id,OBJECTID,CT20,pct_censustract
Unincorporated,31,1594,501600,0.003
Unincorporated,31,1594,501600,0.0041
Unincorporated,31,1594,501600,0.258
Whittier,243,1594,501600,0.7349
Whittier,243,1595,501700,1
Whittier,243,1596,501802,1
Whittier,243,1597,501803,1
Whittier,243,1598,501804,1
Whittier,243,1599,501900,1
Whittier,243,1600,502003,1
Santa Fe Springs,89,1601,502004,0.0018
Unincorporated,31,1601,502004,0.0001
Unincorporated,31,1601,502004,0.0001
Whittier,243,1601,502004,0.998
Unincorporated,31,1602,502005,0.6491
Whittier,243,1602,502005,0.3509
Santa Fe Springs,89,1603,502100,0.0021
Unincorporated,31,1603,502100,0.4798
Whittier,243,1603,502100,0.5182
Pico Rivera,107,1604,502200,0
Santa Fe Springs,89,1604,502200,0.0381
Unincorporated,31,1604,502200,0.9619
Pico Rivera,107,1605,502303,0
Santa Fe Springs,89,1605,502303,0.1862
Unincorporated,31,1605,502303,0.8138
Pico Rivera,107,1606,502401,1
Pico Rivera,107,1607,502402,0.9999
Santa Fe Springs,89,1607,502402,0
Unincorporated,31,1607,502402,0.0001
Downey,105,1608,502500,0
Montebello,106,1608,502500,0
Pico Rivera,107,1608,502500,1
Downey,105,1609,502602,0
Pico Rivera,107,1609,502602,1
Pico Rivera,107,1610,502603,1
Santa Fe Springs,89,1610,502603,0
Pico Rivera,107,1611,502604,0.9996
Santa Fe Springs,89,1611,502604,0.0004
Pico Rivera,107,1612,502700,0
Santa Fe Springs,89,1612,502700,0.9982
Unincorporated,31,1612,502700,0.0014
Whittier,243,1612,502700,0.0004
Downey,105,1613,502801,0.0013
Norwalk,37,1613,502801,0
Pico Rivera,107,1613,502801,0
Santa Fe Springs,89,1613,502801,0.9987
Santa Fe Springs,89,1614,502901,0.0673
Unincorporated,31,1614,502901,0.9327
Santa Fe Springs,89,1615,503000,0.1069
Unincorporated,31,1615,503000,0.8931
Unincorporated,31,1616,503103,1
Unincorporated,31,1617,503104,1
La Mirada,70,1618,503105,0.0042
Unincorporated,31,1618,503105,0.9958
La Mirada,70,1619,503106,0.0095
Unincorporated,31,1619,503106,0.9905
Unincorporated,31,1620,503201,1
Santa Fe Springs,89,1621,503202,0
Unincorporated,31,1621,503202,1
Unincorporated,31,1622,503301,0
Whittier,243,1622,503301,1
Unincorporated,31,1623,503302,1
Whittier,243,1623,503302,0
Unincorporated,31,1624,503401,0.0013
Whittier,243,1624,503401,0.9987
Unincorporated,31,1625,503402,0.0001
Whittier,243,1625,503402,0.9999
La Mirada,70,1626,503501,0.0013
Unincorporated,31,1626,503501,0.9632
Whittier,243,1626,503501,0.0355
La Mirada,70,1627,503502,0.0031
Unincorporated,31,1627,503502,0.6571
Whittier,243,1627,503502,0.3398
La Mirada,70,1628,503601,0.9986
Unincorporated,31,1628,503601,0.0014
La Mirada,70,1629,503602,0.9999
Unincorporated,31,1629,503602,0.0001
La Mirada,70,1630,503701,0.0006
Unincorporated,31,1630,503701,0.9994
La Mirada,70,1631,503702,0.0001
Unincorporated,31,1631,503702,0.9999
Whittier,243,1631,503702,0
La Mirada,70,1632,503704,0.9998
La Mirada,70,1633,503705,0.9926
Unincorporated,31,1633,503705,0.0074
La Mirada,70,1634,503801,0.9999
La Mirada,70,1635,503802,1
La Mirada,70,1636,503901,1
Cerritos,108,1637,503902,0.0001
La Mirada,70,1637,503902,0.9995
Santa Fe Springs,89,1637,503902,0
La Mirada,70,1638,504001,1
La Mirada,70,1639,504002,1
La Mirada,70,1640,504101,0.9999
Santa Fe Springs,89,1640,504101,0.0001
Unincorporated,31,1640,504101,0
Norwalk,37,1641,504200,0.0012
Santa Fe Springs,89,1641,504200,0.8638
Unincorporated,31,1641,504200,0.1102
Whittier,243,1641,504200,0.0248
Montebello,106,1642,530005,0.9978
Monterey Park,50,1642,530005,0.0022
Montebello,106,1643,530006,1
Montebello,106,1644,530007,0.9701
Pico Rivera,107,1644,530007,0
Rosemead,87,1644,530007,0.0297
Unincorporated,31,1644,530007,0.0002
Montebello,106,1645,530101,0.9998
Pico Rivera,107,1645,530101,0.0002
Montebello,106,1646,530102,1
Montebello,106,1647,530202,0.9451
Monterey Park,50,1647,530202,0.0018
Unincorporated,31,1647,530202,0.053
Montebello,106,1648,530203,0.9998
Monterey Park,50,1648,530203,0.0002
Montebello,106,1649,530204,1
Unincorporated,31,1650,530301,1
Montebello,106,1651,530302,0.0007
Monterey Park,50,1651,530302,0.0015
Unincorporated,31,1651,530302,0.9978
Monterey Park,50,1652,530400,0.5573
Unincorporated,31,1652,530400,0.4427
Monterey Park,50,1653,530500,0.0007
Unincorporated,31,1653,530500,0.9993
Monterey Park,50,1654,530603,0
Unincorporated,31,1654,530603,1
Los Angeles,141,1655,530700,0.0001
Monterey Park,50,1655,530700,0
Unincorporated,31,1655,530700,0.9999
Los Angeles,141,1656,530801,0
Unincorporated,31,1656,530801,1
Unincorporated,31,1657,530802,1
Los Angeles,141,1658,530901,0.0047
Unincorporated,31,1658,530901,0.9953
Unincorporated,31,1659,530902,1
Monterey Park,50,1660,531000,0
Unincorporated,31,1660,531000,1
Los Angeles,141,1661,531101,0.0022
Unincorporated,31,1661,531101,0.9978
Unincorporated,31,1662,531102,1
Los Angeles,141,1663,531201,0.0005
Unincorporated,31,1663,531201,0.9995
Los Angeles,141,1664,531202,0.0003
Unincorporated,31,1664,531202,0.9997
Commerce,110,1665,531301,0.0044
Los Angeles,141,1665,531301,0.0001
Unincorporated,31,1665,531301,0.9956
Commerce,110,1666,531302,0.0124
Unincorporated,31,1666,531302,0.9876
Commerce,110,1667,531502,0.0173
Unincorporated,31,1667,531502,0.9827
Unincorporated,31,1668,531503,1
Unincorporated,31,1669,531504,1
Commerce,110,1670,531602,0.0091
Unincorporated,31,1670,531602,0.9909
Unincorporated,31,1671,531603,1
Unincorporated,31,1672,531604,1
Unincorporated,31,1673,531701,1
Commerce,110,1674,531702,0.0418
Unincorporated,31,1674,531702,0.9582
Montebello,106,1675,531800,0.0152
Unincorporated,31,1675,531800,0.9848
Commerce,110,1676,531901,0.013
Unincorporated,31,1676,531901,0.987
Commerce,110,1677,531902,0.0126
Montebello,106,1677,531902,0.0439
Unincorporated,31,1677,531902,0.9435
Commerce,110,1678,532001,0.0003
Montebello,106,1678,532001,0.9994
Unincorporated,31,1678,532001,0.0004
Montebello,106,1679,532002,1
Montebello,106,1680,532101,0.9984
Pico Rivera,107,1680,532101,0.0016
Montebello,106,1681,532102,0.9996
Pico Rivera,107,1681,532102,0.0004
Commerce,110,1682,532200,0.0005
Montebello,106,1682,532200,0.9993
Pico Rivera,107,1682,532200,0.0001
Commerce,110,1683,532302,0.9962
Los Angeles,141,1683,532302,0
Unincorporated,31,1683,532302,0.0028
Vernon,104,1683,532302,0.0009
Commerce,110,1684,532303,0.9985
Montebello,106,1684,532303,0
Unincorporated,31,1684,532303,0.0015
Bell,12,1685,532304,0.251
Bell Gardens,213,1685,532304,0.0003
Commerce,110,1685,532304,0.7468
Downey,105,1685,532304,0
Maywood,90,1685,532304,0.0002
Montebello,106,1685,532304,0.0011
Pico Rivera,107,1685,532304,0.0001
Vernon,104,1685,532304,0.0005
Huntington Park,215,1686,532500,0.9957
Vernon,104,1686,532500,0.0043
Huntington Park,215,1687,532605,1
Huntington Park,215,1688,532606,1
Huntington Park,215,1689,532607,0.9999
Los Angeles,141,1689,532607,0
Unincorporated,31,1689,532607,0
Vernon,104,1689,532607,0
Huntington Park,215,1690,532700,0.0031
Unincorporated,31,1690,532700,0.9969
Los Angeles,141,1691,532800,0.0153
Unincorporated,31,1691,532800,0.9847
Los Angeles,141,1692,532900,0.0155
Unincorporated,31,1692,532900,0.9845
Unincorporated,31,1693,533001,1
Huntington Park,215,1694,533002,0.0082
Unincorporated,31,1694,533002,0.9918
Huntington Park,215,1695,533103,0.9997
Unincorporated,31,1695,533103,0.0003
Huntington Park,215,1696,533104,0.9996
Unincorporated,31,1696,533104,0.0004
Huntington Park,215,1697,533105,1
Huntington Park,215,1698,533108,1
Unincorporated,31,1698,533108,0
Bell,12,1699,533201,0.0012
Huntington Park,215,1699,533201,0.9987
Vernon,104,1699,533201,0.0001
Bell,12,1700,533204,0.0001
Huntington Park,215,1700,533204,0.9999
Huntington Park,215,1701,533300,0.0001
Maywood,90,1701,533300,0.928
Unincorporated,31,1701,533300,0.0719
Vernon,104,1701,533300,0
Maywood,90,1702,533401,0.9948
Vernon,104,1702,533401,0.0052
Huntington Park,215,1703,533402,0.0001
Maywood,90,1703,533402,0.9999
Huntington Park,215,1704,533403,0
Maywood,90,1704,533403,1
Vernon,104,1704,533403,0
Bell,12,1705,533501,0.0086
Huntington Park,215,1705,533501,0.9903
Maywood,90,1705,533501,0.0006
Vernon,104,1705,533501,0.0005
Bell,12,1706,533504,0.0002
Huntington Park,215,1706,533504,0.9986
Maywood,90,1706,533504,0.0012
Bell,12,1707,533601,0.9966
Huntington Park,215,1707,533601,0.0004
Maywood,90,1707,533601,0.003
Bell,12,1708,533602,0.9995
Huntington Park,215,1708,533602,0.0005
Bell,12,1709,533603,0.9981
Cudahy,71,1709,533603,0.0009
Huntington Park,215,1709,533603,0.001
Maywood,90,1710,533701,0.9996
Vernon,104,1710,533701,0.0004
Maywood,90,1711,533702,1
Bell,12,1712,533703,0
Maywood,90,1712,533703,0.9999
Vernon,104,1712,533703,0.0001
Bell,12,1713,533803,0.9966
Cudahy,71,1713,533803,0
Maywood,90,1713,533803,0.0034
Bell,12,1714,533804,0.9958
Maywood,90,1714,533804,0.0042
Bell,12,1715,533805,0.9973
Maywood,90,1715,533805,0.0027
Bell,12,1716,533806,0.9973
Bell Gardens,213,1716,533806,0.0003
Commerce,110,1716,533806,0
Cudahy,71,1716,533806,0.0013
Maywood,90,1716,533806,0.0012
Bell Gardens,213,1717,533901,0.9996
Commerce,110,1717,533901,0.0004
Bell Gardens,213,1718,533902,1
Bell Gardens,213,1719,534001,0.9998
Commerce,110,1719,534001,0.0002
Bell Gardens,213,1720,534002,0.9999
Commerce,110,1720,534002,0
Downey,105,1720,534002,0.0001
Bell,12,1721,534101,0.0003
Bell Gardens,213,1721,534101,0.9997
Commerce,110,1721,534101,0
Cudahy,71,1721,534101,0
Bell Gardens,213,1722,534102,1
Bell Gardens,213,1723,534201,0.9997
Cudahy,71,1723,534201,0.0002
South Gate,74,1723,534201,0.0001
Bell Gardens,213,1724,534202,1
Bell Gardens,213,1725,534203,0.9993
Downey,105,1725,534203,0.0007
South Gate,74,1725,534203,0
Cudahy,71,1726,534301,0.9987
Huntington Park,215,1726,534301,0
South Gate,74,1726,534301,0.0013
Bell Gardens,213,1727,534302,0.0002
Cudahy,71,1727,534302,0.9996
South Gate,74,1727,534302,0.0002
Bell,12,1728,534403,0.0005
Cudahy,71,1728,534403,0.9988
Huntington Park,215,1728,534403,0.0007
Bell,12,1729,534404,0.0007
Cudahy,71,1729,534404,0.9993
Bell,12,1730,534405,0.0029
Cudahy,71,1730,534405,0.9971
Bell,12,1731,534406,0.0005
Bell Gardens,213,1731,534406,0.0001
Cudahy,71,1731,534406,0.9994
Huntington Park,215,1732,534501,0.9997
South Gate,74,1732,534501,0.0002
Unincorporated,31,1732,534501,0.0001
Bell,12,1733,534502,0.0005
Cudahy,71,1733,534502,0.0012
Huntington Park,215,1733,534502,0.9977
South Gate,74,1733,534502,0.0006
Huntington Park,215,1734,534700,0.0009
Unincorporated,31,1734,534700,0.9991
Huntington Park,215,1735,534802,0.0021
Unincorporated,31,1735,534802,0.9979
Huntington Park,215,1736,534803,0.0005
South Gate,74,1736,534803,0.0013
Unincorporated,31,1736,534803,0.9982
South Gate,74,1737,534804,0.005
Unincorporated,31,1737,534804,0.995
Huntington Park,215,1738,534900,0.001
Unincorporated,31,1738,534900,0.999
Los Angeles,141,1739,535001,0.0193
Unincorporated,31,1739,535001,0.9807
Unincorporated,31,1740,535002,1
Los Angeles,141,1741,535101,0.009
Unincorporated,31,1741,535101,0.991
Unincorporated,31,1742,535102,1
Los Angeles,141,1743,535200,0.0086
Unincorporated,31,1743,535200,0.9914
South Gate,74,1744,535300,0
Unincorporated,31,1744,535300,1
Los Angeles,141,1745,535400,0.0096
Unincorporated,31,1745,535400,0.9905
South Gate,74,1746,535501,0.9975
Unincorporated,31,1746,535501,0.0025
Huntington Park,215,1747,535502,0
South Gate,74,1747,535502,0.9993
Unincorporated,31,1747,535502,0.0007
South Gate,74,1748,535503,1
South Gate,74,1749,535603,0.9965
Unincorporated,31,1749,535603,0.0035
South Gate,74,1750,535604,0.9982
Unincorporated,31,1750,535604,0.0018
Lynwood,13,1751,535605,0.0034
South Gate,74,1751,535605,0.9966
South Gate,74,1752,535606,0.9956
Unincorporated,31,1752,535606,0.0044
Lynwood,13,1753,535607,0.0112
South Gate,74,1753,535607,0.9874
Unincorporated,31,1753,535607,0.0014
Huntington Park,215,1754,535701,0.0018
South Gate,74,1754,535701,0.9982
South Gate,74,1755,535702,1
Lynwood,13,1756,535802,0.0011
South Gate,74,1756,535802,0.9989
Lynwood,13,1757,535803,0.0006
South Gate,74,1757,535803,0.9994
South Gate,74,1758,535804,1
South Gate,74,1759,535901,1
Lynwood,13,1760,535902,0.0001
South Gate,74,1760,535902,0.9999
Cudahy,71,1761,536000,0.0007
Huntington Park,215,1761,536000,0.0002
South Gate,74,1761,536000,0.9991
Bell Gardens,213,1762,536102,0
Downey,105,1762,536102,0.0001
South Gate,74,1762,536102,0.9999
Unincorporated,31,1762,536102,0
Lynwood,13,1763,536103,0.0001
South Gate,74,1763,536103,0.9999
Cudahy,71,1764,536104,0.0027
Lynwood,13,1764,536104,0.0001
South Gate,74,1764,536104,0.9972
Unincorporated,31,1764,536104,0
Downey,105,1765,536201,0.0003
Lynwood,13,1765,536201,0.0001
Paramount,34,1765,536201,0.0002
South Gate,74,1765,536201,0.7775
Unincorporated,31,1765,536201,0.2219
Downey,105,1766,536202,0.0008
Paramount,34,1766,536202,0.0014
South Gate,74,1766,536202,0.9978
Lynwood,13,1767,540000,0.9995
Paramount,34,1767,540000,0.0001
South Gate,74,1767,540000,0.0005
Unincorporated,31,1767,540000,0
Lynwood,13,1768,540101,0.9961
South Gate,74,1768,540101,0.0039
Lynwood,13,1769,540102,1
Lynwood,13,1770,540201,0.9983
South Gate,74,1770,540201,0.0017
Lynwood,13,1771,540202,0.9964
South Gate,74,1771,540202,0.0035
Lynwood,13,1772,540203,1
Los Angeles,141,1773,540300,0.0007
Lynwood,13,1773,540300,0.9951
South Gate,74,1773,540300,0.003
Unincorporated,31,1773,540300,0.0001
Unincorporated,31,1773,540300,0.0011
Los Angeles,141,1774,540400,0.0171
Lynwood,13,1774,540400,0.0117
Unincorporated,31,1774,540400,0.9712
Compton,101,1775,540501,0
Los Angeles,141,1775,540501,0
Lynwood,13,1775,540501,0.9993
Unincorporated,31,1775,540501,0.0004
Unincorporated,31,1775,540501,0.0003
Compton,101,1776,540502,0.0006
Lynwood,13,1776,540502,0.9994
Compton,101,1777,540600,0.0006
Los Angeles,141,1777,540600,0.0075
Lynwood,13,1777,540600,0.0001
Unincorporated,31,1777,540600,0.9918
Los Angeles,141,1778,540700,0.0087
Unincorporated,31,1778,540700,0.9913
Compton,101,1779,540800,0.0002
Unincorporated,31,1779,540800,0.9998
Los Angeles,141,1780,540901,0
Unincorporated,31,1780,540901,1
Los Angeles,141,1781,540902,0
Unincorporated,31,1781,540902,1
Carson,99,1782,541003,0.5657
Los Angeles,141,1782,541003,0.0055
Unincorporated,31,1782,541003,0.4288
Compton,101,1783,541100,0.0407
Unincorporated,31,1783,541100,0.9593
Compton,101,1784,541200,0.7562
Unincorporated,31,1784,541200,0.1281
Unincorporated,31,1784,541200,0.1158
Compton,101,1785,541300,0.9983
Unincorporated,31,1785,541300,0.0017
Compton,101,1786,541401,0
Unincorporated,31,1786,541401,1
Compton,101,1787,541402,0.001
Unincorporated,31,1787,541402,0.999
Compton,101,1788,541500,0
Unincorporated,31,1788,541500,1
Compton,101,1789,541603,0.989
Lynwood,13,1789,541603,0.0004
Unincorporated,31,1789,541603,0.0106
Compton,101,1790,541604,1
Lynwood,13,1790,541604,0
Compton,101,1791,541605,1
Compton,101,1792,541606,1
Compton,101,1793,541700,0.0002
Lynwood,13,1793,541700,0.9998
Compton,101,1794,541801,0.0857
Lynwood,13,1794,541801,0.9143
Compton,101,1795,541802,0.0446
Lynwood,13,1795,541802,0.9092
Paramount,34,1795,541802,0.0001
Unincorporated,31,1795,541802,0.046
Compton,101,1796,542000,0.9629
Lynwood,13,1796,542000,0.0005
Unincorporated,31,1796,542000,0.0367
Compton,101,1797,542103,0.1022
Lynwood,13,1797,542103,0.003
Unincorporated,31,1797,542103,0.8948
Compton,101,1798,542104,0.263
Lynwood,13,1798,542104,0.0038
Paramount,34,1798,542104,0.0002
Unincorporated,31,1798,542104,0.2497
Unincorporated,31,1798,542104,0.006
Unincorporated,31,1798,542104,0.4772
Compton,101,1799,542105,0.6989
Unincorporated,31,1799,542105,0.3011
Compton,101,1800,542106,0.5153
Paramount,34,1800,542106,0.0082
Unincorporated,31,1800,542106,0.025
Unincorporated,31,1800,542106,0.4516
Compton,101,1801,542200,0.6318
Long Beach,286,1801,542200,0.0001
Paramount,34,1801,542200,0
Unincorporated,31,1801,542200,0.3679
Unincorporated,31,1801,542200,0.0002
Compton,101,1802,542401,1
Compton,101,1803,542402,0.9951
Long Beach,286,1803,542402,0.0019
Unincorporated,31,1803,542402,0.003
Compton,101,1804,542501,1
Compton,101,1805,542502,1
Compton,101,1806,542601,0.9935
Unincorporated,31,1806,542601,0.0065
Compton,101,1807,542602,1
Compton,101,1808,542700,1
Unincorporated,31,1808,542700,0
Compton,101,1809,542800,1
Unincorporated,31,1809,542800,0
Compton,101,1810,542900,1
Carson,99,1811,543000,0.0021
Compton,101,1811,543000,0.6363
Unincorporated,31,1811,543000,0.3616
Carson,99,1812,543100,0.5471
Compton,101,1812,543100,0.4529
Compton,101,1813,543201,1
Carson,99,1814,543203,0
Compton,101,1814,543203,1
Carson,99,1815,543304,0.9992
Unincorporated,31,1815,543304,0.0008
Carson,99,1816,543305,0.0001
Compton,101,1816,543305,0.1694
Long Beach,286,1816,543305,0
Unincorporated,31,1816,543305,0.8305
Carson,99,1817,543306,1
Carson,99,1818,543321,0.9982
Compton,101,1818,543321,0.0014
Unincorporated,31,1818,543321,0.0003
Carson,99,1819,543322,1
Carson,99,1820,543400,0.9969
Los Angeles,141,1820,543400,0.0016
Unincorporated,31,1820,543400,0.0015
Carson,99,1821,543501,0.8237
Los Angeles,141,1821,543501,0.0026
Unincorporated,31,1821,543501,0.1736
Los Angeles,141,1822,543502,0.0107
Unincorporated,31,1822,543502,0.9893
Los Angeles,141,1823,543503,0.0076
Unincorporated,31,1823,543503,0.9924
Carson,99,1824,543601,0.9911
Unincorporated,31,1824,543601,0.0089
Los Angeles,141,1825,543603,0.0017
Unincorporated,31,1825,543603,0.9983
Los Angeles,141,1826,543605,0
Unincorporated,31,1826,543605,1
Los Angeles,141,1827,543606,0.0036
Unincorporated,31,1827,543606,0.9964
Carson,99,1828,543607,0.9944
Unincorporated,31,1828,543607,0.0056
Carson,99,1829,543701,1
Carson,99,1830,543703,0.9986
Los Angeles,141,1830,543703,0.0014
Carson,99,1831,543704,1
Carson,99,1832,543705,1
Carson,99,1833,543801,1
Carson,99,1834,543803,1
Carson,99,1835,543804,1
Carson,99,1836,543903,1
Carson,99,1837,543905,1
Los Angeles,141,1837,543905,0
Carson,99,1838,544001,0.9983
Long Beach,286,1838,544001,0.0001
Unincorporated,31,1838,544001,0.0016
Carson,99,1839,544002,0.4418
Long Beach,286,1839,544002,0.5581
Los Angeles,141,1839,544002,0
Norwalk,37,1840,550101,1
Norwalk,37,1841,550201,0.9975
Santa Fe Springs,89,1841,550201,0.0025
Norwalk,37,1842,550202,1
Downey,105,1843,550301,0.0005
Norwalk,37,1843,550301,0.9995
Downey,105,1844,550501,0.9968
Pico Rivera,107,1844,550501,0.0031
Santa Fe Springs,89,1844,550501,0.0001
Downey,105,1845,550502,1
Santa Fe Springs,89,1845,550502,0
Downey,105,1846,550601,0.9989
Pico Rivera,107,1846,550601,0.0011
Downey,105,1847,550602,1
Bell Gardens,213,1848,550700,0
Commerce,110,1848,550700,0
Downey,105,1848,550700,0.9996
Pico Rivera,107,1848,550700,0.0004
Downey,105,1849,550801,1
Bell Gardens,213,1850,550802,0
Downey,105,1850,550802,1
South Gate,74,1850,550802,0
Downey,105,1851,550901,1
Downey,105,1852,550902,1
Downey,105,1853,551001,0.9987
Norwalk,37,1853,551001,0.0013
Downey,105,1854,551002,1
Downey,105,1855,551101,1
Downey,105,1856,551102,0.9999
Norwalk,37,1856,551102,0.0001
Downey,105,1857,551201,1
Downey,105,1858,551203,1
Downey,105,1859,551204,1
Downey,105,1860,551300,1
Downey,105,1861,551401,1
South Gate,74,1861,551401,0
Downey,105,1862,551402,1
Downey,105,1863,551501,0.9998
South Gate,74,1863,551501,0.0002
Downey,105,1864,551502,1
South Gate,74,1864,551502,0
Downey,105,1865,551700,1
Paramount,34,1865,551700,0
Downey,105,1866,551801,1
Bellflower,33,1867,551802,0.002
Downey,105,1867,551802,0.998
Norwalk,37,1867,551802,0
Bellflower,33,1868,551900,0
Downey,105,1868,551900,0.0004
Norwalk,37,1868,551900,0.9996
Norwalk,37,1869,552001,1
Norwalk,37,1870,552002,1
Norwalk,37,1871,552100,1
Norwalk,37,1872,552200,0.9993
Santa Fe Springs,89,1872,552200,0.0007
Norwalk,37,1873,552301,1
Santa Fe Springs,89,1873,552301,0
Norwalk,37,1874,552302,0.9999
Santa Fe Springs,89,1874,552302,0.0001
Norwalk,37,1875,552400,1
Santa Fe Springs,89,1875,552400,0
Norwalk,37,1876,552601,1
Cerritos,108,1877,552602,0.0008
Norwalk,37,1877,552602,0.9977
Santa Fe Springs,89,1877,552602,0.0015
Norwalk,37,1878,552700,1
Norwalk,37,1879,552800,1
Norwalk,37,1880,552900,1
Bellflower,33,1881,553000,0
Cerritos,108,1881,553000,0
Norwalk,37,1881,553000,0.9999
Bellflower,33,1882,553100,0.9985
Cerritos,108,1882,553100,0.0015
Norwalk,37,1882,553100,0
Bellflower,33,1883,553201,0.9981
Downey,105,1883,553201,0.0019
Bellflower,33,1884,553202,1
Downey,105,1884,553202,0
Norwalk,37,1884,553202,0
Bellflower,33,1885,553300,0.9983
Downey,105,1885,553300,0.0017
Bellflower,33,1886,553400,0.0063
Downey,105,1886,553400,0.993
Paramount,34,1886,553400,0.0007
Bellflower,33,1887,553502,0.0043
Downey,105,1887,553502,0.0005
Paramount,34,1887,553502,0.9952
Downey,105,1888,553503,0.0048
Paramount,34,1888,553503,0.9944
South Gate,74,1888,553503,0.0009
Downey,105,1889,553504,0.0004
Paramount,34,1889,553504,0.9994
South Gate,74,1889,553504,0.0002
Lynwood,13,1890,553601,0
Paramount,34,1890,553601,0.9975
South Gate,74,1890,553601,0.0025
Paramount,34,1891,553602,0.9959
South Gate,74,1891,553602,0.0041
Lynwood,13,1892,553701,0.0003
Paramount,34,1892,553701,0.9995
Unincorporated,31,1892,553701,0.0003
Compton,101,1893,553702,0.0001
Paramount,34,1893,553702,0.9999
Unincorporated,31,1893,553702,0.0001
Paramount,34,1894,553801,1
Compton,101,1895,553802,0
Long Beach,286,1895,553802,0.01
Paramount,34,1895,553802,0.9899
Bellflower,33,1896,553901,0.0053
Paramount,34,1896,553901,0.9947
Bellflower,33,1897,553902,0.0014
Long Beach,286,1897,553902,0.0092
Paramount,34,1897,553902,0.9893
Bellflower,33,1898,554001,1
Bellflower,33,1899,554002,1
Bellflower,33,1900,554101,1
Bellflower,33,1901,554105,1
Bellflower,33,1902,554106,1
Bellflower,33,1903,554201,1
Bellflower,33,1904,554203,1
Bellflower,33,1905,554204,1
Bellflower,33,1906,554301,0.9996
Paramount,34,1906,554301,0.0004
Bellflower,33,1907,554302,1
Lakewood,100,1907,554302,0
Long Beach,286,1907,554302,0
Bellflower,33,1908,554403,1
Lakewood,100,1908,554403,0
Bellflower,33,1909,554404,1
Lakewood,100,1909,554404,0
Bellflower,33,1910,554405,0.9999
Lakewood,100,1910,554405,0.0001
Bellflower,33,1911,554406,1
Cerritos,108,1911,554406,0
Lakewood,100,1911,554406,0
Cerritos,108,1912,554511,0.9999
La Mirada,70,1912,554511,0
Santa Fe Springs,89,1912,554511,0.0001
Cerritos,108,1913,554512,0.9999
Norwalk,37,1913,554512,0.0001
Cerritos,108,1914,554513,0.9976
Norwalk,37,1914,554513,0.0024
Artesia,36,1915,554514,0.002
Cerritos,108,1915,554514,0.9979
Norwalk,37,1915,554514,0.0002
Artesia,36,1916,554515,0.0045
Cerritos,108,1916,554515,0.9925
Lakewood,100,1916,554515,0.003
Artesia,36,1917,554516,0.0009
Cerritos,108,1917,554516,0.9991
Cerritos,108,1918,554517,1
Cerritos,108,1919,554518,0.9996
Cerritos,108,1920,554519,0.999
Lakewood,100,1920,554519,0
Artesia,36,1921,554521,0.0002
Bellflower,33,1921,554521,0.0009
Cerritos,108,1921,554521,0.9975
Lakewood,100,1921,554521,0.001
Norwalk,37,1921,554521,0.0002
Unincorporated,31,1921,554521,0.0002
Artesia,36,1922,554522,0
Cerritos,108,1922,554522,1
Lakewood,100,1922,554522,0
Artesia,36,1923,554600,0.0001
Cerritos,108,1923,554600,0
Norwalk,37,1923,554600,0.9266
Unincorporated,31,1923,554600,0.0733
Artesia,36,1924,554700,0.0001
Cerritos,108,1924,554700,0
Norwalk,37,1924,554700,0.9998
Artesia,36,1925,554801,0.9983
Cerritos,108,1925,554801,0.0016
Norwalk,37,1925,554801,0
Artesia,36,1926,554802,0.9983
Cerritos,108,1926,554802,0.0017
Artesia,36,1927,554900,0.9976
Cerritos,108,1927,554900,0.0024
Cerritos,108,1928,555001,0.0001
Lakewood,100,1928,555001,0.9999
Lakewood,100,1929,555002,0.9999
Long Beach,286,1929,555002,0.0001
Cerritos,108,1930,555105,0.0001
Hawaiian Gardens,197,1930,555105,0.0001
Lakewood,100,1930,555105,0.9999
Hawaiian Gardens,197,1931,555106,0.9896
Lakewood,100,1931,555106,0.0104
Cerritos,108,1932,555107,0.0001
Hawaiian Gardens,197,1932,555107,0.0051
Lakewood,100,1932,555107,0.9217
Unincorporated,31,1932,555107,0.0722
Hawaiian Gardens,197,1933,555202,0.0002
Long Beach,286,1933,555202,0.9992
Hawaiian Gardens,197,1934,555211,0.9989
Lakewood,100,1934,555211,0.0002
Long Beach,286,1934,555211,0.0008
Hawaiian Gardens,197,1935,555212,0.9976
Lakewood,100,1935,555212,0
Long Beach,286,1935,555212,0.0015
Norwalk,37,1936,555300,0.9995
Santa Fe Springs,89,1936,555300,0.0005
Bellflower,33,1937,570001,0.0052
Lakewood,100,1937,570001,0.9948
Bellflower,33,1938,570002,0
Lakewood,100,1938,570002,1
Bellflower,33,1939,570003,0.0001
Lakewood,100,1939,570003,0.9999
Long Beach,286,1939,570003,0
Bellflower,33,1940,570100,0
Lakewood,100,1940,570100,0
Long Beach,286,1940,570100,0.9999
Compton,101,1941,570202,0
Long Beach,286,1941,570202,1
Paramount,34,1941,570202,0
Bellflower,33,1942,570203,0.004
Long Beach,286,1942,570203,0.9941
Paramount,34,1942,570203,0.0019
Bellflower,33,1943,570204,0.0115
Long Beach,286,1943,570204,0.9885
Long Beach,286,1944,570303,1
Long Beach,286,1945,570304,1
Compton,101,1946,570305,0
Long Beach,286,1946,570305,1
Long Beach,286,1947,570306,1
Compton,101,1948,570402,0
Long Beach,286,1948,570402,0.9895
Unincorporated,31,1948,570402,0.0105
Compton,101,1949,570403,0.0045
Long Beach,286,1949,570403,0.9955
Compton,101,1950,570404,0.0033
