CT20,name,pct_censustract
910213,Acton,0.0281
910217,Acton,0
910804,Acton,0
910804,Acton,0.0001
910815,Acton,0
910815,Acton,0
910815,Acton,0
910217,Acton,0
910217,Acton,0
910815,Acton,0.1109
910814,Acton,0.0568
910804,Acton,0.8436
221602,Adams-Normandie,0.0255
221402,Adams-Normandie,0.0025
221602,Adams-Normandie,0.0003
221810,Adams-Normandie,0.0002
221900,Adams-Normandie,0.0002
221601,Adams-Normandie,0
222200,Adams-Normandie,0.9994
222100,Adams-Normandie,0.996
221900,Adams-Normandie,0.3442
221810,Adams-Normandie,0.5989
221601,Adams-Normandie,0.9994
221500,Adams-Normandie,0.9996
221402,Adams-Normandie,0.0577
800337,Agoura Hills,0.0004
800338,Agoura Hills,0.0001
800335,Agoura Hills,0
800336,Agoura Hills,0
800324,Agoura Hills,0.0003
800338,Agoura Hills,0.7001
800336,Agoura Hills,0.162
800335,Agoura Hills,0.0532
800334,Agoura Hills,0.9988
800333,Agoura Hills,1
800328,Agoura Hills,0.0241
800324,Agoura Hills,0.7852
910804,Agua Dulce,0.0001
910815,Agua Dulce,0
920050,Agua Dulce,0
910217,Agua Dulce,0
910804,Agua Dulce,0
910810,Agua Dulce,0
910814,Agua Dulce,0
910814,Agua Dulce,0
910814,Agua Dulce,0
920050,Agua Dulce,0
910217,Agua Dulce,0
910217,Agua Dulce,0
910217,Agua Dulce,0
910814,Agua Dulce,0.8934
910810,Agua Dulce,0.232
910808,Agua Dulce,0.146
482301,Alhambra,0.0006
201602,Alhambra,0.0005
481401,Alhambra,0.0023
481101,Alhambra,0.0098
481103,Alhambra,0.0001
481712,Alhambra,0
481713,Alhambra,0.0021
481714,Alhambra,0.0001
482001,Alhambra,0.0035
482101,Alhambra,0.0078
480500,Alhambra,0.0003
464102,Alhambra,0.0011
480201,Alhambra,0.0017
201120,Alhambra,0.0049
201501,Alhambra,0.0093
201700,Alhambra,0.0006
480302,Alhambra,0
480704,Alhambra,0.0003
480804,Alhambra,0.0015
481800,Alhambra,0
481901,Alhambra,0
481500,Alhambra,0
481902,Alhambra,0.0001
482001,Alhambra,0
482101,Alhambra,0.0003
480400,Alhambra,0.0007
464102,Alhambra,0.0003
480201,Alhambra,0.001
480201,Alhambra,0
201120,Alhambra,0
480201,Alhambra,0
481902,Alhambra,0.9981
481901,Alhambra,0.9797
481800,Alhambra,0.9994
481606,Alhambra,1
481605,Alhambra,0.997
481604,Alhambra,1
481603,Alhambra,1
481500,Alhambra,0.9996
481002,Alhambra,0.9995
481001,Alhambra,1
480903,Alhambra,1
480902,Alhambra,1
480901,Alhambra,1
480804,Alhambra,0.9937
480803,Alhambra,1
480802,Alhambra,1
480400,Alhambra,0.9978
480304,Alhambra,1
480303,Alhambra,1
480302,Alhambra,0.9943
603802,Alondra Park,0.0001
603500,Alondra Park,0.0002
603600,Alondra Park,0.0012
604102,Alondra Park,0
603705,Alondra Park,0.0005
603703,Alondra Park,0.0004
603702,Alondra Park,0.0013
603705,Alondra Park,0
603706,Alondra Park,0.0001
603706,Alondra Park,0.9995
603702,Alondra Park,0.982
460401,Altadena,0.0152
461502,Altadena,0
460900,Altadena,0.0009
461400,Altadena,0.0018
461501,Altadena,0
930400,Altadena,0.0001
462500,Altadena,0.0745
930400,Altadena,0
460101,Altadena,0
461300,Altadena,0.9788
461200,Altadena,0.9998
461100,Altadena,0.9996
461000,Altadena,0.9891
460302,Altadena,0.9979
460301,Altadena,0.9868
460200,Altadena,1
460101,Altadena,0.84
400501,Angeles Crest,0.0472
460401,Angeles Crest,0.0026
400603,Angeles Crest,0.0001
400403,Angeles Crest,0
430003,Angeles Crest,0.0031
430301,Angeles Crest,0.0032
400207,Angeles Crest,0.0089
930400,Angeles Crest,0.6703
400605,Angeles Crest,0
400404,Angeles Crest,0.0422
460001,Angeles Crest,0.0339
430501,Angeles Crest,0
400205,Angeles Crest,0.0855
430400,Angeles Crest,0
460101,Angeles Crest,0.0001
460401,Angeles Crest,0
400403,Angeles Crest,0
430003,Angeles Crest,0.0006
400207,Angeles Crest,0
910815,Angeles Crest,0
910815,Angeles Crest,0
400404,Angeles Crest,0
930400,Angeles Crest,0
930400,Angeles Crest,0
930400,Angeles Crest,0
930400,Angeles Crest,0
930400,Angeles Crest,0
930400,Angeles Crest,0
930400,Angeles Crest,0
400205,Angeles Crest,0
910815,Angeles Crest,0.2155
430502,Arcadia,0.0001
431501,Arcadia,0.0005
480011,Arcadia,0.0003
430301,Arcadia,0.0001
431300,Arcadia,0.2015
430902,Arcadia,0.0012
431900,Arcadia,0.0003
432602,Arcadia,0
404600,Arcadia,0.0001
431400,Arcadia,0.0018
432001,Arcadia,0.0001
432002,Arcadia,0.0011
432501,Arcadia,0.0004
463103,Arcadia,0.0018
430501,Arcadia,0.0002
430302,Arcadia,0.0001
431502,Arcadia,0.0006
431800,Arcadia,0
431800,Arcadia,0
431300,Arcadia,0.0001
431900,Arcadia,0
432401,Arcadia,0
463000,Arcadia,0
432502,Arcadia,0.0002
463103,Arcadia,0.0004
463103,Arcadia,0
430600,Arcadia,0.0003
432502,Arcadia,0.4688
431800,Arcadia,0.2293
431701,Arcadia,0.9999
431600,Arcadia,0.9979
431502,Arcadia,0.4063
430803,Arcadia,0.9999
430802,Arcadia,0.9994
430801,Arcadia,0.9996
430724,Arcadia,0.9998
430723,Arcadia,1
430721,Arcadia,1
430701,Arcadia,1
430600,Arcadia,0.9978
430400,Arcadia,0.994
120400,Arleta,0.0014
121010,Arleta,0
122000,Arleta,0
104403,Arleta,0.0002
119310,Arleta,0.0013
119900,Arleta,0.0001
104822,Arleta,0.0023
119202,Arleta,0.0001
119202,Arleta,0
119310,Arleta,0
119700,Arleta,0.0004
109601,Arleta,0
109601,Arleta,0
119802,Arleta,1
119801,Arleta,0.9993
119700,Arleta,0.5442
119400,Arleta,0.9991
119202,Arleta,0.9586
119201,Arleta,0.9987
119004,Arleta,0.9954
119003,Arleta,0.9969
119001,Arleta,0.9864
109601,Arleta,0.1678
218220,Arlington Heights,0.0014
218701,Arlington Heights,0.0002
212701,Arlington Heights,0.0004
212800,Arlington Heights,0
212800,Arlington Heights,0.0002
212900,Arlington Heights,0.0016
218110,Arlington Heights,0.0007
218220,Arlington Heights,0.0006
221402,Arlington Heights,0.2235
221304,Arlington Heights,0.7646
221302,Arlington Heights,0.3777
218800,Arlington Heights,0.9244
218701,Arlington Heights,0.394
218120,Arlington Heights,1
218110,Arlington Heights,0.7114
213100,Arlington Heights,0.3356
212900,Arlington Heights,0.9973
212701,Arlington Heights,0.3886
554514,Artesia,0.0005
554515,Artesia,0.0001
554516,Artesia,0
554521,Artesia,0.0005
554700,Artesia,0.0001
554900,Artesia,0.9932
554802,Artesia,0.9998
554801,Artesia,0.9993
602900,Athens,0.0002
600302,Athens,0.0033
600400,Athens,0.0003
600304,Athens,0.0048
600303,Athens,0.0038
602601,Athens,0.0001
602900,Athens,0
602900,Athens,0
600302,Athens,0.0001
600400,Athens,0
600304,Athens,0
602802,Athens,0
602802,Athens,0.0007
600303,Athens,0
602601,Athens,0
602801,Athens,0.0007
602700,Athens,0
602700,Athens,0
291110,Athens,0.0006
602802,Athens,0.9991
602801,Athens,0.9984
602700,Athens,0.3452
301601,Atwater Village,0.0011
301702,Atwater Village,0.018
302505,Atwater Village,0.0006
302401,Atwater Village,0.0027
186401,Atwater Village,0
302301,Atwater Village,0.0004
302302,Atwater Village,0.0005
980009,Atwater Village,0.0051
301601,Atwater Village,0
302505,Atwater Village,0.0007
187101,Atwater Village,0
187101,Atwater Village,0.0003
302401,Atwater Village,0.0015
187102,Atwater Village,0
187102,Atwater Village,0.0001
187102,Atwater Village,0
188300,Atwater Village,0.9995
188100,Atwater Village,0.9986
187102,Atwater Village,0.3231
187101,Atwater Village,0.9554
599000,Avalon,0.8255
980035,Avocado Heights,0.0413
408402,Avocado Heights,0.0006
407002,Avocado Heights,0
408302,Avocado Heights,0.0001
408301,Avocado Heights,0.001
407002,Avocado Heights,0
434004,Avocado Heights,0.2643
434003,Avocado Heights,0.1336
408303,Avocado Heights,0.9989
408302,Avocado Heights,0.6442
408301,Avocado Heights,0.927
400501,Azusa,0
430003,Azusa,0.0004
405800,Azusa,0.0007
405900,Azusa,0.003
404600,Azusa,0.0004
404203,Azusa,0.3654
430005,Azusa,0.0023
400801,Azusa,0.0624
930400,Azusa,0
400603,Azusa,0
404504,Azusa,0.0005
404504,Azusa,0.0002
430003,Azusa,0
405800,Azusa,0.0001
404501,Azusa,0.0008
404600,Azusa,0
404600,Azusa,0
404503,Azusa,0.0001
404203,Azusa,0.0003
400605,Azusa,0
400801,Azusa,0
930400,Azusa,0
404504,Azusa,0.479
404503,Azusa,0.5096
404501,Azusa,0.5534
404402,Azusa,0.9991
404401,Azusa,1
404302,Azusa,0.9987
404301,Azusa,1
404201,Azusa,1
404100,Azusa,0.2311
404000,Azusa,0.4551
400605,Azusa,0.9993
400603,Azusa,0.9994
400602,Azusa,1
219902,Baldwin Hills/Crenshaw,0.0009
703200,Baldwin Hills/Crenshaw,0.0006
234301,Baldwin Hills/Crenshaw,0
980038,Baldwin Hills/Crenshaw,0.0003
234200,Baldwin Hills/Crenshaw,0
702400,Baldwin Hills/Crenshaw,0.0009
702502,Baldwin Hills/Crenshaw,0.025
703100,Baldwin Hills/Crenshaw,0.0006
219902,Baldwin Hills/Crenshaw,0
703200,Baldwin Hills/Crenshaw,0.0001
236102,Baldwin Hills/Crenshaw,0.0002
234301,Baldwin Hills/Crenshaw,0.0002
234301,Baldwin Hills/Crenshaw,0
236400,Baldwin Hills/Crenshaw,0.0007
980038,Baldwin Hills/Crenshaw,0
220100,Baldwin Hills/Crenshaw,0.0009
703100,Baldwin Hills/Crenshaw,0
234301,Baldwin Hills/Crenshaw,0
236400,Baldwin Hills/Crenshaw,0.9952
236206,Baldwin Hills/Crenshaw,1
236205,Baldwin Hills/Crenshaw,1
236204,Baldwin Hills/Crenshaw,1
236203,Baldwin Hills/Crenshaw,1
236102,Baldwin Hills/Crenshaw,0.998
236101,Baldwin Hills/Crenshaw,0.9777
236001,Baldwin Hills/Crenshaw,0.9989
220100,Baldwin Hills/Crenshaw,0.9239
219700,Baldwin Hills/Crenshaw,0.2699
219500,Baldwin Hills/Crenshaw,0.9672
405301,Baldwin Park,0.0002
405302,Baldwin Park,0.0006
404600,Baldwin Park,0.0018
406801,Baldwin Park,0.0013
406903,Baldwin Park,0.0203
407001,Baldwin Park,0.1292
405201,Baldwin Park,0
404600,Baldwin Park,0
406903,Baldwin Park,0
404701,Baldwin Park,0.0005
404701,Baldwin Park,0.0001
407001,Baldwin Park,0.0004
407002,Baldwin Park,0.0001
407002,Baldwin Park,0
404701,Baldwin Park,0
407002,Baldwin Park,0.0836
405203,Baldwin Park,0.9991
405202,Baldwin Park,1
405201,Baldwin Park,0.9957
405102,Baldwin Park,0.9999
405101,Baldwin Park,1
405002,Baldwin Park,0.9998
405001,Baldwin Park,0.9975
404903,Baldwin Park,1
404902,Baldwin Park,0.9999
404901,Baldwin Park,0.9971
404806,Baldwin Park,0.9935
404805,Baldwin Park,1
404804,Baldwin Park,0.9906
404703,Baldwin Park,0.9888
404702,Baldwin Park,1
404701,Baldwin Park,0.9601
141600,Bel-Air,0.0009
265100,Bel-Air,0.0001
265301,Bel-Air,0.0012
265420,Bel-Air,0.0005
262302,Bel-Air,0.0027
261200,Bel-Air,0.0059
141600,Bel-Air,0
262100,Bel-Air,0
262100,Bel-Air,0
262100,Bel-Air,0
262200,Bel-Air,0.0001
262200,Bel-Air,0
262200,Bel-Air,0.0001
265100,Bel-Air,0
265301,Bel-Air,0
265420,Bel-Air,0.0002
261200,Bel-Air,0.0001
262200,Bel-Air,0.9609
262100,Bel-Air,0.9256
533501,Bell,0.0002
533703,Bell,0.0087
534101,Bell,0.0019
534404,Bell,0.0131
534405,Bell,0.0023
534406,Bell,0.0624
534502,Bell,0
980016,Bell,0.0007
533201,Bell,0.0003
534403,Bell,0
533204,Bell,0.0025
533504,Bell,0
533806,Bell,0.0008
980016,Bell,0.0001
532304,Bell,0.0001
533601,Bell,0.0003
533504,Bell,0.0043
533603,Bell,0
533806,Bell,0.9723
533805,Bell,0.9971
533804,Bell,0.9958
533803,Bell,0.9947
533603,Bell,0.9911
533602,Bell,0.9987
533601,Bell,0.993
532304,Bell,0.2374
533806,Bell Gardens,0.0233
534302,Bell Gardens,0.0074
534406,Bell Gardens,0.0009
550700,Bell Gardens,0.0143
536102,Bell Gardens,0.0007
532304,Bell Gardens,0.0003
550802,Bell Gardens,0.0194
533806,Bell Gardens,0.0008
534002,Bell Gardens,0
550700,Bell Gardens,0.0004
536102,Bell Gardens,0.0003
534203,Bell Gardens,0.9963
534202,Bell Gardens,1
534201,Bell Gardens,0.9933
534102,Bell Gardens,1
534101,Bell Gardens,0.9981
534002,Bell Gardens,0.9889
534001,Bell Gardens,0.9915
533902,Bell Gardens,0.9956
533901,Bell Gardens,0.9993
570001,Bellflower,0.0594
551900,Bellflower,0.0008
551801,Bellflower,0.001
553400,Bellflower,0
554521,Bellflower,0.0027
570002,Bellflower,0
570203,Bellflower,0
570204,Bellflower,0.0004
551802,Bellflower,0.0013
553902,Bellflower,0
553000,Bellflower,0.0007
551900,Bellflower,0.0009
551801,Bellflower,0.0005
554302,Bellflower,0.0011
554302,Bellflower,0.0007
553100,Bellflower,0
553100,Bellflower,0.0002
553300,Bellflower,0.0028
553300,Bellflower,0.0042
553400,Bellflower,0.0023
553400,Bellflower,0
554403,Bellflower,0.0014
554404,Bellflower,0.0005
554002,Bellflower,0.0012
554521,Bellflower,0.0003
553202,Bellflower,0.0006
553201,Bellflower,0.0006
551802,Bellflower,0.0002
553000,Bellflower,0.0037
553400,Bellflower,0
554406,Bellflower,0.9966
554405,Bellflower,1
554404,Bellflower,0.9983
554403,Bellflower,0.9959
554302,Bellflower,0.9921
554301,Bellflower,0.9893
554204,Bellflower,1
554203,Bellflower,1
554201,Bellflower,1
554106,Bellflower,1
554105,Bellflower,1
554101,Bellflower,1
554002,Bellflower,0.991
554001,Bellflower,1
553300,Bellflower,0.9843
553202,Bellflower,0.9975
553201,Bellflower,0.9994
553100,Bellflower,0.9938
143902,Beverly Crest,0.0016
141700,Beverly Crest,0.002
141600,Beverly Crest,0.0003
194300,Beverly Crest,0.0004
143901,Beverly Crest,0.0007
700600,Beverly Crest,0.0003
700700,Beverly Crest,0.0007
265100,Beverly Crest,0.001
141700,Beverly Crest,0.0002
141600,Beverly Crest,0.0002
262100,Beverly Crest,0
262100,Beverly Crest,0.0001
194300,Beverly Crest,0
261104,Beverly Crest,0.0001
261102,Beverly Crest,0
143901,Beverly Crest,0.0002
261103,Beverly Crest,0
261103,Beverly Crest,0.0002
265100,Beverly Crest,0.0004
261200,Beverly Crest,0.0001
261200,Beverly Crest,0
262100,Beverly Crest,0.0732
261200,Beverly Crest,0.993
261104,Beverly Crest,0.9979
261103,Beverly Crest,0.3463
261102,Beverly Crest,0.9991
214501,Beverly Grove,0
700200,Beverly Grove,0
700300,Beverly Grove,0.0022
700801,Beverly Grove,0
700802,Beverly Grove,0.0002
700400,Beverly Grove,0.0013
214600,Beverly Grove,0.0008
214600,Beverly Grove,0
192002,Beverly Grove,0.001
194401,Beverly Grove,0.01
194401,Beverly Grove,0.0002
214501,Beverly Grove,0.0009
214501,Beverly Grove,0.0007
215101,Beverly Grove,0.0001
214700,Beverly Grove,0.0029
214700,Beverly Grove,0
214800,Beverly Grove,0.0004
214400,Beverly Grove,0.0028
194500,Beverly Grove,0.0015
214904,Beverly Grove,0.99
214903,Beverly Grove,0.9958
214902,Beverly Grove,0.9983
214800,Beverly Grove,0.9938
214700,Beverly Grove,0.9963
214600,Beverly Grove,0.9992
194500,Beverly Grove,0.9982
194402,Beverly Grove,0.9988
194401,Beverly Grove,0.9818
262100,Beverly Hills,0.0001
194300,Beverly Hills,0.002
216401,Beverly Hills,0.0038
216402,Beverly Hills,0
217001,Beverly Hills,0
261104,Beverly Hills,0.0015
214902,Beverly Hills,0.0014
700501,Beverly Hills,0.0034
261102,Beverly Hills,0.0004
214903,Beverly Hills,0.0041
214904,Beverly Hills,0.0049
261103,Beverly Hills,0.0002
265100,Beverly Hills,0.0003
269000,Beverly Hills,0.0006
261200,Beverly Hills,0
214800,Beverly Hills,0.0057
216301,Beverly Hills,0
267901,Beverly Hills,0.0001
216402,Beverly Hills,0
700700,Beverly Hills,0
214800,Beverly Hills,0.0001
265701,Beverly Hills,0
216301,Beverly Hills,0.0002
700901,Beverly Hills,0
701000,Beverly Hills,0
267901,Beverly Hills,0
701000,Beverly Hills,0.9985
700902,Beverly Hills,0.9989
700901,Beverly Hills,0.9996
700802,Beverly Hills,0.9998
700801,Beverly Hills,0.9995
700700,Beverly Hills,0.9988
700600,Beverly Hills,0.9991
269800,Beverlywood,0.0001
269602,Beverlywood,0
269000,Beverlywood,0.0002
269100,Beverlywood,0.0001
269602,Beverlywood,0
217002,Beverlywood,0
269700,Beverlywood,0.1757
269500,Beverlywood,0.9566
269100,Beverlywood,0.4118
269000,Beverlywood,0.0559
217001,Beverlywood,0.1871
531101,Boyle Heights,0.0014
980016,Boyle Heights,0
206052,Boyle Heights,0.0146
532302,Boyle Heights,0.0002
206051,Boyle Heights,0.01
531202,Boyle Heights,0
530700,Boyle Heights,0
530901,Boyle Heights,0.0046
531201,Boyle Heights,0
531302,Boyle Heights,0
199120,Boyle Heights,0.0002
199900,Boyle Heights,0.0001
206020,Boyle Heights,0.0082
980016,Boyle Heights,0.0003
203300,Boyle Heights,0.0004
204920,Boyle Heights,0.0004
205120,Boyle Heights,0.0002
206050,Boyle Heights,0
206054,Boyle Heights,1
206053,Boyle Heights,1
206050,Boyle Heights,0.9988
205120,Boyle Heights,0.9985
205110,Boyle Heights,1
204920,Boyle Heights,0.9991
204910,Boyle Heights,1
204820,Boyle Heights,1
204810,Boyle Heights,1
204700,Boyle Heights,1
204600,Boyle Heights,1
204420,Boyle Heights,1
204410,Boyle Heights,1
204300,Boyle Heights,1
204200,Boyle Heights,1
204120,Boyle Heights,1
204110,Boyle Heights,1
203900,Boyle Heights,0.9999
203800,Boyle Heights,1
203720,Boyle Heights,1
203710,Boyle Heights,1
203602,Boyle Heights,1
203601,Boyle Heights,1
203500,Boyle Heights,0.564
203300,Boyle Heights,0.9944
203200,Boyle Heights,0.9999
203100,Boyle Heights,0.998
430003,Bradbury,0.0001
430301,Bradbury,0
430004,Bradbury,0.0184
430005,Bradbury,0.0115
430101,Bradbury,0.0003
431002,Bradbury,0.0005
430200,Bradbury,0
430200,Bradbury,0
430200,Bradbury,0.9952
408703,Brea,0.0001
403325,Brea,0.0002
980019,Brentwood,0.0758
141600,Brentwood,0
262200,Brentwood,0.0379
267406,Brentwood,0
264306,Brentwood,0.9999
264304,Brentwood,1
264103,Brentwood,1
141500,Brentwood,0.0265
264303,Brentwood,1
139704,Brentwood,0.0005
139705,Brentwood,0.001
265420,Brentwood,0.0042
262802,Brentwood,0.0013
267403,Brentwood,0
267404,Brentwood,0
980017,Brentwood,0.0102
701201,Brentwood,0
701601,Brentwood,0.0002
262303,Brentwood,0.0001
262200,Brentwood,0.0001
262200,Brentwood,0
264102,Brentwood,0
264306,Brentwood,0
264304,Brentwood,0
262400,Brentwood,0.0001
139704,Brentwood,0.0001
139705,Brentwood,0.0001
980019,Brentwood,0
980019,Brentwood,0
262802,Brentwood,0.0008
980017,Brentwood,0
262301,Brentwood,0
265410,Brentwood,0.9942
264305,Brentwood,0.9891
264102,Brentwood,1
264000,Brentwood,0.9999
262400,Brentwood,0.995
262303,Brentwood,0.9997
262302,Brentwood,0.9973
262301,Brentwood,0.9994
241300,Broadway-Manchester,0
240401,Broadway-Manchester,0.0004
540901,Broadway-Manchester,0.0001
240402,Broadway-Manchester,0.0003
241202,Broadway-Manchester,0.0105
239702,Broadway-Manchester,0.0001
241002,Broadway-Manchester,0.0002
241201,Broadway-Manchester,0.0003
291110,Broadway-Manchester,0
241300,Broadway-Manchester,0.0001
240401,Broadway-Manchester,0.0001
540901,Broadway-Manchester,0.0017
241001,Broadway-Manchester,0.0002
239702,Broadway-Manchester,0
240800,Broadway-Manchester,0
241110,Broadway-Manchester,0.0007
241400,Broadway-Manchester,0.0002
241400,Broadway-Manchester,0
240010,Broadway-Manchester,0.0006
240010,Broadway-Manchester,0
240200,Broadway-Manchester,0.0008
241002,Broadway-Manchester,0.0001
241002,Broadway-Manchester,0
240600,Broadway-Manchester,0.0003
291110,Broadway-Manchester,0
291110,Broadway-Manchester,0
240020,Broadway-Manchester,0.0001
241400,Broadway-Manchester,0.9939
241120,Broadway-Manchester,0.9999
241110,Broadway-Manchester,0.9977
241001,Broadway-Manchester,0.3653
240600,Broadway-Manchester,0.3311
240500,Broadway-Manchester,0.9986
240200,Broadway-Manchester,0.9934
240020,Broadway-Manchester,0.1418
240010,Broadway-Manchester,0.1371
503902,Buena Park,0
503801,Buena Park,0
503801,Buena Park,0
980001,Burbank,0.9979
300701,Burbank,0.0037
301400,Burbank,0.0076
301501,Burbank,0.0051
301502,Burbank,0.0023
301601,Burbank,0.0003
301602,Burbank,0.0001
300702,Burbank,0.0038
123020,Burbank,0.0002
123103,Burbank,0.0017
980020,Burbank,0
125310,Burbank,0.0007
125600,Burbank,0
102104,Burbank,0
189703,Burbank,0.0001
189704,Burbank,0.0313
143101,Burbank,0
980009,Burbank,0
980039,Burbank,0
300701,Burbank,0
311400,Burbank,0
980001,Burbank,0
123020,Burbank,0.0027
125600,Burbank,0
189704,Burbank,0.0002
311601,Burbank,0.0001
311601,Burbank,0
311801,Burbank,0
980009,Burbank,0
980009,Burbank,0
980039,Burbank,0.0001
311802,Burbank,1
311801,Burbank,0.9683
311700,Burbank,0.9942
311602,Burbank,0.9999
311601,Burbank,0.9998
311500,Burbank,1
311400,Burbank,0.9997
311300,Burbank,1
311200,Burbank,0.9995
311100,Burbank,0.9988
311000,Burbank,1
310900,Burbank,1
310800,Burbank,1
310705,Burbank,1
310704,Burbank,1
310703,Burbank,0.9907
310701,Burbank,1
310602,Burbank,1
310601,Burbank,1
310501,Burbank,1
310400,Burbank,0.9988
310300,Burbank,1
310202,Burbank,0.9977
310201,Burbank,1
310100,Burbank,0.9964
800337,Calabasas,0.9992
800328,Calabasas,0.9748
800206,Calabasas,0.5248
800205,Calabasas,0.9946
800204,Calabasas,0.9986
800202,Calabasas,0.5016
800104,Calabasas,0.0151
800101,Calabasas,0.8404
800103,Calabasas,0.0209
800336,Calabasas,0.0093
800334,Calabasas,0
137401,Calabasas,0
137402,Calabasas,0.0003
800204,Calabasas,0
800101,Calabasas,0.0002
800104,Calabasas,0
800103,Calabasas,0
800337,Calabasas,0.0003
800336,Calabasas,0
135102,Canoga Park,0
134905,Canoga Park,0.0004
113426,Canoga Park,0
113232,Canoga Park,0.0045
135115,Canoga Park,0.0002
135111,Canoga Park,0.001
113239,Canoga Park,0.0017
113239,Canoga Park,0
135116,Canoga Park,0.0018
113237,Canoga Park,0
113426,Canoga Park,0
113425,Canoga Park,0.0026
113232,Canoga Park,0
113232,Canoga Park,0.0001
113234,Canoga Park,0.0008
135115,Canoga Park,0.0012
135116,Canoga Park,0.5541
135111,Canoga Park,0.9959
134907,Canoga Park,0.9999
134906,Canoga Park,0.9947
134522,Canoga Park,1
134521,Canoga Park,1
134520,Canoga Park,1
134306,Canoga Park,1
134305,Canoga Park,1
134304,Canoga Park,0.9999
134303,Canoga Park,0.5805
134201,Canoga Park,0.7276
134001,Canoga Park,0.9979
113427,Canoga Park,0.4458
113425,Canoga Park,0.9973
113239,Canoga Park,0.9982
113238,Canoga Park,0.9941
113234,Canoga Park,0.9592
980037,Carson,0.9945
980025,Carson,1
980002,Carson,0.9924
294301,Carson,0.0013
543502,Carson,0.0008
571701,Carson,0.0152
543603,Carson,0.0001
572301,Carson,0.0027
980014,Carson,0.0003
543203,Carson,0.0004
543605,Carson,0.0014
292001,Carson,0.0005
543305,Carson,0.0013
543000,Carson,0.0013
291210,Carson,0.0001
291220,Carson,0.0041
291300,Carson,0.0004
294110,Carson,0.0076
294120,Carson,0.003
294200,Carson,0.0005
543501,Carson,0.001
571701,Carson,0
544001,Carson,0.0001
544002,Carson,0
543601,Carson,0.004
543603,Carson,0
572301,Carson,0
572301,Carson,0
980014,Carson,0
543605,Carson,0.0036
543607,Carson,0.0007
543606,Carson,0.0003
541003,Carson,0
543304,Carson,0.0002
543305,Carson,0
543305,Carson,0
543305,Carson,0.001
543321,Carson,0
543321,Carson,0.0001
543100,Carson,0
543100,Carson,0
980037,Carson,0.0009
980037,Carson,0.0004
543000,Carson,0
543000,Carson,0
572301,Carson,0
544002,Carson,0.4384
544001,Carson,0.9978
543905,Carson,0.9996
543903,Carson,1
543804,Carson,1
543803,Carson,1
543801,Carson,1
543705,Carson,1
543704,Carson,1
543703,Carson,0.9971
543701,Carson,1
543607,Carson,0.9993
543601,Carson,0.994
543501,Carson,0.9954
543400,Carson,0.9999
543322,Carson,1
543321,Carson,0.9997
543306,Carson,1
543304,Carson,0.9996
543100,Carson,0.5475
541003,Carson,0.5689
216902,Carthay,0.0004
216302,Carthay,0
214700,Carthay,0.0007
214800,Carthay,0
216700,Carthay,0.0002
700901,Carthay,0
216302,Carthay,0.0007
214700,Carthay,0.0029
214800,Carthay,0.0004
214800,Carthay,0.0001
216301,Carthay,0.0002
216301,Carthay,0
216800,Carthay,0.9983
216301,Carthay,0.9998
920119,Castaic,0.6869
920118,Castaic,0.8807
920116,Castaic,0.8751
920104,Castaic,0.0049
920106,Castaic,0
920102,Castaic,0.0021
920104,Castaic,0
920104,Castaic,0
920118,Castaic,0.0004
920118,Castaic,0.0001
920116,Castaic,0.0001
920116,Castaic,0
920119,Castaic,0.0002
920106,Castaic,0.0001
920102,Castaic,0
920102,Castaic,0
920200,Castaic Canyons,0.995
920120,Castaic Canyons,0.9998
920102,Castaic Canyons,0.2874
920050,Castaic Canyons,0.9632
920049,Castaic Canyons,0.9786
920034,Castaic Canyons,0.7504
920020,Castaic Canyons,0.8684
920015,Castaic Canyons,0.8425
910810,Castaic Canyons,0.3427
910808,Castaic Canyons,0.6601
920045,Castaic Canyons,0.0711
920118,Castaic Canyons,0.0709
920040,Castaic Canyons,0.4636
920028,Castaic Canyons,0.5259
920109,Castaic Canyons,0.0169
920114,Castaic Canyons,0.0092
910814,Castaic Canyons,0.0495
901217,Castaic Canyons,0.0398
910217,Castaic Canyons,0
910807,Castaic Canyons,0.3891
920116,Castaic Canyons,0.0273
901210,Castaic Canyons,0.0001
920106,Castaic Canyons,0.0005
920016,Castaic Canyons,0.781
920018,Castaic Canyons,0.0353
920013,Castaic Canyons,0.0392
920121,Castaic Canyons,0.3265
910810,Castaic Canyons,0
910810,Castaic Canyons,0
920118,Castaic Canyons,0.0004
920200,Castaic Canyons,0
920034,Castaic Canyons,0
910814,Castaic Canyons,0
920050,Castaic Canyons,0
901217,Castaic Canyons,0
910217,Castaic Canyons,0
920106,Castaic Canyons,0
920106,Castaic Canyons,0
920102,Castaic Canyons,0
920102,Castaic Canyons,0
920102,Castaic Canyons,0
920102,Castaic Canyons,0
920121,Castaic Canyons,0
228600,Central-Alameda,0.0001
980016,Central-Alameda,0.0006
226702,Central-Alameda,0
532700,Central-Alameda,0.003
206051,Central-Alameda,0.0003
532607,Central-Alameda,0
228310,Central-Alameda,0
228320,Central-Alameda,0
229200,Central-Alameda,0.0004
229420,Central-Alameda,0.0002
532800,Central-Alameda,0.0031
226420,Central-Alameda,0
228600,Central-Alameda,0.0001
228600,Central-Alameda,0.0001
980016,Central-Alameda,0.0001
226702,Central-Alameda,0
532700,Central-Alameda,0.0004
532700,Central-Alameda,0
